text,label
"['layan', 'ramah', 'kamar', 'bersih', 'kamar', 'mandi', 'ok', 'sedia', 'sisir', 'hotel', 'rate', 'bintang']",1
"['custemer', 'servis', 'layan', 'kamar', 'mandi', 'air', 'ngembeng', 'pk', 'air', 'panas', 'mnt', 'lngsung', 'air', 'dingin', 'menang', 'free', 'wifi']",1
"['karna', 'kamar', 'penuh', 'upgrade', 'suite', 'biaya', 'tambah', 'kl', 'bogor', 'lg', 'kesini']",1
"['tidur', 'nyaman', 'ac', 'dingin', 'colok', 'bingung', 'ngecas', 'hp', 'sama', 'kamar', 'mandi', 'bersih', 'air', 'panas', 'sedia', 'handuk', 'dganti', 'kasi', 'aqua', 'botol', 'safety', 'box', 'ddlm', 'kamar', 'menu', 'breakfast', 'agam', 'staff', 'ramah', 'kurang', 'tunjuk', 'kiblat', 'tv', 'kadang', 'sinyal', 'suka', 'ilang']",1
"['bersih', 'layan', 'kolam', 'renang', 'makan', 'dinding', 'tipis', 'dengar', 'orangorang', 'ruang', 'bicara', 'dengar', 'pintu', 'buka', 'kamar', 'bandara', 'abit', 'wilayah', 'kerumun']",1
"['tingkat', 'siap', 'kamar', 'kamar', 'checkin', 'atarting']",1
"['memuaskannn', 'sekaliiiigood', 'servicebest', 'view', 'sayang', 'kemarin', 'malam', 'sebentar', 'puassssapalagi', 'dugem', 'sana', 'pas', 'bgtsayang', 'lupaa', 'beli', 'kaosss', 'hard', 'rockkkk', 'huhuhu']",1
"['kamar', 'bersih', 'kasur', 'empuk', 'kamar', 'ujung', 'jalan', 'lift']",1
"['hotel', 'neoawana', 'is', 'the', 'best', 'deh', 'layan', 'muas', 'makan', 'enak', 'layan', 'ramah', 'mksh', 'hotel', 'neoawana']",1
"['lokasi', 'pusat', 'kota', 'nyaman', 'bersih', 'kelas', 'superior', 'sedia', 'sikat', 'gigi', 'pasta', 'gigi', 'bayar', 'rb', 'deluxe', 'ok', 'wifi', 'kencang']",1
"['bersih', 'hotel', 'kolam', 'renang', 'luas', 'ramah', 'bantu', 'staf', 'rekomendasi', 'hotel', 'libur', 'keluarga']",1
"['delicered', 'layan', 'makan', 'pusat', 'olahraga', 'accsess', 'internet', 'jujur', 'staf', 'layan', 'mes', 'kamar', 'deluxe', 'ukur', 'kamar', 'kolam', 'renang']",1
"['pelayananan', 'kamar', 'hotel', 'bersih', 'nyaman', 'banget', 'inap', 'lokasi', 'strategis', 'wisata', 'kafe', 'top', 'pingin', 'inap']",1
"['parkir', 'sempit', 'maneuver', 'basement', 'sarap', 'pagi', 'variasi', 'hambar', 'lokasi', 'strategis', 'kuliner', 'alternative', 'kolam', 'renang', 'bersih', 'fasilitas', 'kamar', 'ok']",1
"['kamar', 'bagus', 'view', 'gn', 'salak', 'makan', 'lumayan', 'variasi', 'over', 'all', 'ok']",1
"['layan', 'hotel', 'muas', 'kamar', 'minimal', 'nyaman', 'makan', 'enak', 'pas', 'lidah', 'bertanyapada', 'pesan', 'hotel', 'konfirm', 'costumer', 'servis', 'berangkat', 'yogya', 'kamar', 'bawah', 'lantai', 'sanggup', 'staf', 'terima', 'telpon', 'hotel', 'allstaytapi', 'kamar', 'lantai', 'staf', 'senyum', 'papan', 'nama', 'allstay', 'hotel', 'besar', 'warna', 'menyoloksehingga', 'jarak']",1
"['overall', 'hotel', 'kamar', 'standar', 'kelas', 'kamar', 'mandi', 'fasilitas']",1
"['allstay', 'hotel', 'yogyakarta', 'muas', 'layan', 'kamar', 'hotel', 'bersih', 'lengkap', 'sarap', 'muas', 'makan', 'enak', 'harga', 'jangkau', 'lokasi', 'strategis', 'bandara', 'kota', 'jogjakarta', 'layan', 'wifi', 'cepat', 'tv', 'cable', 'channel', 'lengkapsangat', 'muas']",1
"['tiga', 'kali', 'inap', 'hard', 'rock', 'ok', 'request', 'kamar', 'dekat', 'view', 'bagus', 'penuh', 'fo', 'hotelterimakasih', 'hard', 'rock', 'traveloka']",1
"['tuju', 'honeymoon', 'kali', 'sampe', 'hotel', 'eyecatching', 'desain', 'hotel', 'desain', 'keren', 'resepsionis', 'bell', 'boy', 'ramah', 'kamar', 'nyaman', 'bersih', 'bagus', 'kamar', 'mandi', 'bersih', 'lokasi', 'jalan', 'enak', 'jalan', 'kaki', 'pantai', 'will', 'we', 'back', 'here', 'sure', 'its', 'big', 'yes']",1
"['kamar', 'bersih', 'belah', 'hotel', 'gudeg', 'hj', 'ahmad', 'kolam', 'renang', 'bagus', 'staffnya', 'ramah', 'harga', 'kompetitif']",1
"['overall', 'puas', 'nginap', 'the', 'win', 'strategis', 'bgt', 'pusat', 'kota', 'stasiun', 'surabaya', 'gubeng', 'jalan', 'kaki', 'menit', 'udh', 'sampe']",1
"['segi', 'fasilitas', 'bagus', 'bersih', 'ramah', 'breakfastnya', 'enakkkk', 'kolam', 'renang', 'bersih', 'pokok', 'puasssss', 'bener', 'letak', 'deket', 'belanja', 'beli', 'accesories']",1
"['hotel', 'mudah', 'temu', 'sayang', 'hotel', 'pengap', 'ac', 'nyala', 'remote', 'ac', 'kali', 'meja', 'bersih', 'debu']",1
"['hotel', 'bersih', 'nyaman', 'menu', 'makan', 'variasi', 'minum', 'beras', 'kencur', 'kunyit', 'asam', 'jamu', 'pahit', 'puncak', 'libur', 'parkir', 'sulit', 'untung', 'tugas', 'bantu']",1
"['hotel', 'bersih', 'staf', 'ramah', 'cepat', 'responnya', 'concierge', 'front', 'desk', 'bell', 'boy', 'staf', 'swimming', 'pool', 'technical', 'cleaning', 'service', 'upgrade', 'tipe', 'kamar', 'fantasticsemoga', 'depan']",1
"['hotel', 'bintang', 'neoawana', 'layan', 'interior', 'kamar', 'jamu', 'makan', 'tara', 'bintang', 'lokasi', 'strategis', 'nyaman', 'istirahat']",1
"['kamar', 'nyaman', 'modern', 'tv', 'lengkap', 'chanelnya', 'sarap', 'enak', 'kamar', 'bersih', 'lokasi', 'strategis', 'lahan', 'parkir', 'titip', 'kunci', 'security', 'sungkan', 'mesti', 'bolak', 'ngambil', 'barang', 'mobil']",1
"['staf', 'ramah', 'layan', 'wifi', 'cepat', 'nyaman', 'bersih', 'satusatunya', 'sesak', 'restoran']",1
"['hotel', 'budget', 'sesuai', 'sayang', 'pas', 'handuk', 'blm', 'sedia', 'nunggu', 'pas', 'handuk', 'tipis', 'plus', 'tambal', 'sendal', 'menu', 'sarap', 'sesuai', 'hotel', 'lebih', 'oke', 'layan', 'oke']",1
"['kamar', 'bersih', 'bednya', 'twin', 'makan', 'swimming', 'poolnya', 'anak', 'betah', 'main', 'kolam', 'hotel', 'bagus', 'nyaman']",1
"['hotel', 'ananta', 'nyaman', 'designnya', 'bagus', 'makan', 'standar', 'resepsionis', 'kalah', 'ramah', 'masmas', 'concierge', 'xd']",1
"['kamar', 'nyaman', 'luas', 'akses', 'kemanamana', 'mudah', 'jangkau', 'servis', 'bagus', 'lengkap', 'kamar', 'mandi', 'sabun', 'mandi', 'lengkap', 'bersih', 'gigi', 'bersih', 'handuk']",1
"['puas', 'bangettt', 'harga', 'standart', 'nyaman', 'kamar', 'lumayan', 'luas', 'breakfast', 'variatif', 'recommended', 'dehh']",1
"['staff', 'hotel', 'ramah', 'bersih', 'environment', 'hotel', 'jaga', 'harga', 'affordable', 'late', 'checkout']",1
"['kes', 'ramah', 'staff', 'hotel', 'agria', 'bantu', 'layan', 'cepat', 'tanggap', 'terima', 'kasih', 'agria', 'hotel']",1
"['pantai', 'minyak', 'toko', 'restoran', 'cafe', 'mudah', 'jangkau', 'review', 'fasilitas', 'hotel', 'layan']",1
"['layan', 'ramah', 'sarap', 'lumayan', 'enak', 'sayang', 'checkin', 'pintu', 'kamar', 'sulit', 'buka', 'resepsionis', 'sedia', 'telepon', 'internal', 'lantai']",1
"['layan', 'ramah', 'makan', 'enak', 'ac', 'dingin', 'fasilitas', 'bagus', 'cocok', 'temanteman', 'inap', 'wisata', 'hotel', 'kurang', 'air', 'panas', 'sisa', 'bagus']",1
"['bagus', 'kamar', 'saran', 'khusus', 'showernya', 'tinggi', 'lantai', 'air', 'lari', 'mana', 'service', 'ok', 'kamar', 'bersih', 'rapih', 'lokasi', 'kota']",1
"['nyaman', 'tenang', 'fasilitas', 'kran', 'air', 'kamar', 'mandi']",1
"['thankyou', 'agria', 'hotel', 'kamar', 'bersihnyamanpokoknya', 'good', 'bgt', 'bogor', 'nginep', 'agria', 'inap', 'sayaa', 'puas']",1
"['hotel', 'strategis', 'deket', 'tol', 'layan', 'ramah', 'kamar', 'bersih', 'nyaman', 'gelas', 'kopi', 'teh', 'kotor', 'kaya', 'bekas', 'pakai', 'cuci', 'gitu', 'sarap', 'variasi', 'enak', 'cocok', 'libur', 'bogor', 'suami']",1
"['hotel', 'strategis', 'kuntum', 'farmfield', 'ski', 'tajur', 'layan', 'staf', 'ramahsaya', 'booking', 'kamar', 'superior', 'only', 'hadap', 'sarap', 'sekitar', 'hotel', 'jual', 'makan', 'kurang', 'toilet', 'tirai', 'shower', 'kaca', 'partisi', 'mandi', 'area', 'toilet', 'becek', 'air', 'toilet', 'cepat', 'surut', 'pandang', 'gunung', 'kota', 'bogor', 'rooftop', 'bagus']",1
"['relatif', 'baikterutama', 'breakfast', 'masakan', 'enak', 'atas', 'ratahanya', 'masuk', 'perhati', 'awat', 'alat', 'bathroomkeran', 'shower', 'dllsaya', 'inap', 'room', 'no', 'executive', 'twin', 'bed', 'tanggal', 'sept']",1
"['bersih', 'nyaman', 'uda', 'oke', 'kamar', 'mandi', 'kemarin', 'air', 'ngga', 'lancar', 'keluar', 'kamar', 'mandi', 'bajir']",1
"['sedia', 'kamar', 'reception', 'usaha', 'kamar', 'mahal', 'deposit', 'kamar']",1
"['kamar', 'nyaman', 'space', 'lumayan', 'shalat', 'menu', 'sahur', 'muas', 'inap', 'ramadhan', 'siap', 'inap', 'menu', 'sarap', 'lumayan', 'enak', 'agam']",1
"['strategislokasi', 'hotel', 'pergi', 'kereta', 'api', 'stasiun', 'gubeng', 'bersih', 'nyaman', 'hotel', 'bagus', 'harga', 'ratarata']",1
"['lokasi', 'kamar', 'masuk', 'putar', 'putar', 'ac', 'kamar', 'dingin']",1
"['ruang', 'kamar', 'lumayan', 'bersih', 'rapi', 'lengkap', 'air', 'panas', 'kulkas', 'mini', 'harga', 'relatif', 'libur', 'keluarga']",1
"['kamar', 'bau', 'layan', 'breakfast', 'muas', 'layan', 'ramah', 'senyum', 'greeting', 'layan', 'apa', 'piring', 'kosong', 'angkat', 'buah', 'dingin']",1
"['kurang', 'fasilitas', 'lahan', 'parkir', 'sempit', 'fasilitas', 'valet', 'parking', 'kamar', 'akses', 'lumayan', 'jalan', 'inap', 'kamar', 'bagi', 'unggul', 'lokasi', 'jalan', 'utama', 'jl', 'cihampelas', 'mudah', 'unjung', 'nikmat', 'wisata', 'belanja', 'sekitar', 'cihampelas', 'makan', 'service']",1
"['hotel', 'strategis', 'deket', 'dr', 'pusat', 'kotajalur', 'akses', 'angkot', 'mudah', 'deket', 'sarana', 'rekreasi', 'puncak', 'bnr']",1
"['senang', 'inap', 'grand', 'luley', 'suasana', 'tenang', 'nyaman', 'pandang', 'indah', 'keliling', 'sepeda', 'sedia', 'sepeda', 'gratis']",1
"['lokasi', 'bagus', 'kamar', 'bagustenanghanya', 'tingkat', 'layan', 'ramah', 'pegawai', 'hotel']",1
"['orang', 'diving', 'bawa', 'keluarga', 'nyaman', 'luas', 'pandang', 'mangrove', 'mantap', 'dive', 'center', 'oke', 'fitness', 'center', 'spa', 'lokasi', 'jam', 'kota', 'cocok', 'cari', 'tenang', 'berisik', 'kota', 'jarak', 'kota', 'lbh', 'paket', 'kamar', 'dive']",1
"['suka', 'tinggal', 'staf', 'ramah', 'senyum', 'indah', 'miss', 'nanda', 'ramah', 'hangat', 'sambut', 'resepsionis', 'sempurna', 'rumah', 'tangga', 'cepat', 'tangan', 'minta', 'antar', 'pintu', 'menit', 'lingkung', 'sejuk', 'santai', 'jenis', 'inap', 'terima', 'kasih', 'layan']",1
"['hotel', 'pandang', 'bagus', 'layan', 'hebat', 'senang', 'hati', 'kesini']",1
"['lokasi', 'mudah', 'akses', 'strategis', 'ciwalk', 'kolam', 'renang', 'bagi', 'fave', 'hotel']",1
"['bersih', 'rapi', 'nyaman', 'twin', 'bed', 'ukur', 'jendela', 'besaaarr', 'hadap', 'gunung', 'makan', 'oke', 'nambah', 'rb', 'anak', 'uda']",1
"['hotel', 'bagus', 'bersih', 'ramah', 'bantu', 'staf', 'lokasi', 'jalan', 'hotel', 'makan', 'malam', 'sarap', 'kunjung', 'yogya', 'inap', 'hotel']",1
"['kamar', 'nyaman', 'single', 'bed', 'leluasa', 'kamar', 'mandi', 'bersih', 'lokasi', 'pinggir', 'jalan', 'raya', 'mudah', 'cari']",1
"['ac', 'dingin', 'cenderung', 'panas', 'request', 'room', 'no', 'smoking', 'chek', 'in', 'sedia', 'room', 'smoking']",1
"['tempat', 'nyamankamar', 'bersihservicenya', 'menu', 'breakfast', 'variatif', 'tingkat']",1
"['tempat', 'nyaman', 'tenang', 'istirahat', 'bersih', 'layan', 'bagus', 'kamar', 'bersih', 'kamar']",1
"['layan', 'staffnya', 'ramah', 'inap', 'suka', 'menu', 'sarap', 'pagi', 'enak']",1
"['after', 'all', 'bagus', 'bersihhanya', 'parkir', 'batas', 'agk', 'kesulitandisitu', 'tulis', 'free', 'vallet', 'parking', 'peyugas', 'tawar', 'bantuandan', 'minta', 'khusus', 'difu', 'diroombut', 'never', 'mind']",1
"['puas', 'malam', 'dafam', 'hotel', 'sekian', 'kali', 'malam', 'breakfastnya', 'enak', 'kamar', 'rapi', 'bersih', 'thanks', 'dafam', 'thanks', 'traveloka']",1
"['lokasi', 'strategis', 'nyaman', 'bersih', 'pada', 'checkin', 'properti', 'sedia']",1
"['bagus', 'layan', 'cepat', 'ramah', 'very', 'helpfull', 'staff', 'kekuranagan', 'tutup', 'layan', 'respon', 'cepat']",1
"['cocok', 'tamu', 'inap', 'malam', 'harga', 'murah', 'nyaman', 'kamar', 'bersih', 'nyaman', 'tvshowercoffee', 'lokasi', 'bilang', 'pusat', 'kotanamun', 'ada', 'hotel', 'masyarakat', 'jambi', 'bilang', 'hotel', 'tingkat', 'promote', 'review', 'foto', 'tampil', 'sesuai', 'real', 'lokasi']",1
"['nyaman', 'banget', 'kolam', 'renang', 'nyaman', 'bgtu', 'kiddos', 'bener', 'bener', 'renang', 'berendem', 'receptionist', 'ok', 'banget', 'tawar', 'servis', 'hotel', 'ngga', 'tawar', 'exmpl', 'morning', 'call', 'breakfast', 'on', 'box', 'sayang', 'pas', 'handuk', 'cari', 'tugas', 'extra', 'bed', 'too', 'expensive', 'busa', 'tetep', 'nyaman', 'will', 'stay', 'for', 'another', 'event']",1
"['muas', 'kamar', 'berdih', 'makan', 'variasi', 'jenis', 'makan', 'asin', 'menimmati']",1
"['tempat', 'bersih', 'nyaman', 'murah', 'harga', 'tamu', 'libur', 'jakartatapi', 'kamar', 'sedia', 'air', 'minum', 'tamunamun', 'dr', 'udah', 'muas']",1
"['hotel', 'golden', 'flower', 'muas', 'strategis', 'lokasi', 'tempat', 'hibur', 'mallkebersihankenyamananpelayanan', 'makan', 'muas']",1
"['layan', 'bagus', 'hotel', 'langsung', 'baris', 'makan', 'mahal', 'murah', 'pokok', 'somerset', 'is', 'the', 'best']",1
"['hotel', 'bagus', 'halaman', 'parkir', 'luas', 'kamar', 'bersih', 'nyaman', 'toilet', 'bersih', 'overall', 'excellent', 'services', 'solo', 'nginepnya', 'amarelo', 'hotel']",1
"['kamar', 'keciltapi', 'layan', 'memuaskantempatnya', 'pantai', 'kutadekat', 'beachwalkdekat', 'legiandan', 'terima', 'kasih', 'cake', 'honeymoon', 'nyamakanannya', 'enak']",1
"['bau', 'kamar', 'mandi', 'benarbenar', 'buruk', 'ruang', 'bersih', 'tugas', 'bersih', 'makan', 'enak', 'layan', 'lokasi']",1
"['lokasi', 'strategis', 'layan', 'bagus', 'ramah', 'fasilitas', 'hotel', 'bintang', 'tingkatankan', 'nyaman', 'kamar']",1
"['apartemen', 'bersih', 'worth', 'it', 'harga', 'murah', 'mbak', 'resepsionis', 'ramah', 'sigap', 'bantu']",1
"['lebih', 'nyaman', 'tenang', 'pantai', 'kolam', 'renang', 'romantis', 'staf', 'ramah', 'bersih', 'lengkap', 'kamar', 'mandi', 'oke', 'bgt', 'kurang', 'kamar', 'recommended', 'senang', 'malam', 'hotel', 'giat', 'daerah', 'hotel', 'ramai', 'hibur', 'anak', 'muda', 'recommend', 'daerah', 'legi', 'aktifitas', 'malam', 'top', 'puas', 'best', 'western', 'kuta', 'gantung', 'butuh', 'thanks', 'traveloka', 'kemanamana', 'mudah', 'jaga', 'kualitas', 'harga', 'tetangga', 'belah', 'saing', 'harga', 'murah']",1
"['hotel', 'bagus', 'resepsionis', 'ramah', 'tingkat', 'bersih', 'kamar', 'lengkap', 'sandal', 'gantung', 'baju', 'kamar']",1
"['kamar', 'lumayan', 'bersih', 'nuansa', 'putih', 'tara', 'apartment', 'ukur', 'studio', 'hari', 'kamar', 'bersih', 'handuk', 'ganti', 'kulkasmini', 'kitchennya', 'sarap', 'antar', 'kamar', 'masingmasing', 'restonya', 'worth', 'it', 'harga', 'kamar', 'mandi', 'lokasi', 'daerah', 'minyak', 'lumayan', 'tempuh', 'jalan', 'kaki']",1
"['bagus', 'bersih', 'tempattempat', 'wisata', 'populer', 'akses', 'minimart', 'cari', 'makan', 'harga', 'murah', 'fasikitas', 'oke', 'akses', 'jalan', 'mesti', 'baik', 'breakfast', 'upgrade']",1
"['layan', 'ramah', 'interior', 'kamar', 'bagus', 'lokasi', 'hotel', 'pantai', 'kuta', 'legi', 'best', 'western', 'is', 'the', 'best']",1
"['kamar', 'fasilitas', 'kamar', 'lengkapuntuk', 'sarap', 'pagi', 'bagus', 'lokasi', 'hotel', 'pantai', 'kuta']",1
"['orang', 'ramahramah', 'bersih', 'pasta', 'gigi', 'sarpannya', 'enak', 'enak']",1
"['very', 'good', 'sayang', 'laku', 'tiket', 'parkir', 'parkir', 'ok']",1
"['tenang', 'strategis', 'layan', 'ramah', 'bersih', 'tempat', 'like', 'it', 'terima', 'kasih', 'deva', 'bal', 'apartement']",1
"['hotel', 'lumayan', 'bersih', 'terang', 'lobby', 'kamar', 'samping', 'lift', 'tengahtengah', 'lobby', 'nyaman']",1
"['inap', 'pas', 'solo', 'servicenya', 'keren', 'staff', 'receptionist', 'ramah', 'banget', 'tata', 'ruang', 'kamar', 'asiik', 'kamar', 'viewnya', 'gudang', 'jenis', 'jendela', 'jarang', 'buka', 'lewat', 'breakfast', 'jalan', 'cfd', 'solo', 'lokasi', 'ngarrsopura', 'night', 'market', 'view', 'lantai', 'puncak', 'bagus', 'pas', 'sunset', 'ngemil', 'thanks', 'amarelo', 'traveloka']",1
"['kali', 'inap', 'tempat', 'bersih', 'nyaman', 'bandara', 'milik', 'ramah', 'inap']",1
"['pilih', 'somerset', 'video', 'klip', 'nikah', 'senang', 'layan', 'good', 'job', 'somerset']",1
"['bagus', 'bersih', 'kamar', 'cari', 'makantrus', 'layan', 'bagus', 'staf', 'hotel', 'ramah']",1
"['inap', 'anggar', 'gambar', 'hotel', 'minimal', 'sedia', 'lengkap', 'layan', 'harap', 'layan', 'tingkat', 'nilai', 'uang']",1
"['lokasi', 'satusatunya', 'dapat', 'kamar', 'ac', 'nyaman', 'tidur', 'ramah', 'fo']",1
"['hotel', 'bagus', 'bersih', 'takjub', 'enak', 'makan', 'harga', 'murah', 'anjur', 'terima', 'kasih', 'hotel']",1
"['bersih', 'lumayan', 'nyaman', 'receptionis', 'ramah', 'tamu', 'pakai', 'jasa', 'online', 'travel', 'agent']",1
"['stay', 'hotel', 'business', 'trip', 'layan', 'menu', 'makan', 'lumayan', 'bosan', 'interior', 'lobby', 'suasana', 'ubah']",1
"['suka', 'stay', 'hotel', 'neninggalkan', 'hotel', 'layan', 'tugas', 'dispatcher', 'bluebird', 'counter', 'du', 'hotel', 'karyawan', 'hotel', 'usaha', 'nenyapa', 'kit', 'by', 'mention', 'our', 'name']",1
"['lokasi', 'solo', 'parkir', 'sedia', 'aman', 'tugas', 'sekuriti', 'jaga', 'kendara', 'parkir', 'sewa', 'sepeda', 'kota', 'solo', 'hemat', 'biaya', 'transportasi', 'tamu']",1
"['bagus', 'bersih', 'sesuai', 'deskripsi', 'nyesel', 'harga', 'murah', 'bersih', 'nyaman', 'muas', 'recommended', 'thanks', 'dedy', 'kost']",1
"['enak', 'banget', 'akses', 'supermarket', 'masjid', 'makan', 'jajan', 'kamar', 'kamar', 'mandi', 'enak', 'lingkung', 'tenang', 'sayang', 'sarap', 'roti', 'tvnya', 'semut', 'but', 'overall', 'oke']",1
"['cocok', 'backpaker', 'bapak', 'ramah', 'rekomendasi', 'temanteman', 'libur', 'jambi', 'bandara']",1
"['muas', 'layan', 'ramah', 'recommended', 'inap', 'inap', 'deva', 'bal', 'apartment', 'jam', 'dinding', 'kamar']",1
"['malam', 'senang', 'orchardz', 'harga', 'murah', 'kamar', 'nyaman', 'kamar', 'mandi', 'bersih', 'bed', 'bantal', 'nyaman', 'ac', 'fungsi', 'terkadang', 'air', 'shower', 'cium', 'bau', 'enak', 'nyala', 'detik', 'hilang', 'layan', 'receptionist', 'lumayan', 'butuh', 'tambah', 'orang', 'jaga', 'overall', 'puas']",1
"['bersih', 'layan', 'tajam', 'kurang', 'harga', 'kunjung', 'singkat', 'transit', 'baik', 'tuhan', 'kati']",1
"['layan', 'ramah', 'bersih', 'jaga', 'depan']",1
"['tempat', 'deket', 'kampus', 'unair', 'kamar', 'bersih', 'rapi', 'kamar', 'mandi', 'oke', 'sayang', 'nggak', 'sarap', 'pas', 'emang', 'puasa', 'kasih', 'sahur', 'pas', 'sen', 'kamar', 'pilih', 'kamar', 'tulis', 'bed', 'orang', 'pas', 'kasih', 'kamar', 'bed', 'untung', 'bed', 'muat', 'dua', 'oke', 'thanks', 'nyesel', 'inap']",1
"['kamar', 'sesuai', 'pesan', 'double', 'kasih', 'twin', 'gabung', 'kasur', 'komplain', 'langsung', 'tangan', 'cepat', 'sprai', 'selimut', 'kusam', 'lumayan', 'budget', 'traveler']",1
"['stay', 'somerset', 'surabaya', 'mes', 'hotel', 'traveloka', 'harga', 'murah', 'moga', 'promosi', 'perlu', 'tq', 'traveloka']",1
"['layan', 'registrasi', 'cepat', 'karyawan', 'ramah', 'hotel', 'bersih', 'makan', 'murah', 'enak', 'rooftop', 'lantai', 'pandang', 'kota', 'solo', 'tinggi', 'cocok', 'santa', 'wifi', 'bagus', 'lokasi', 'hotel', 'objek', 'wisata']",1
"['sesuai', 'harga', 'saran', 'inap', 'bawa', 'sikat', 'gigi', 'pasta', 'gigi', 'sedia', 'sabun', 'handuk', 'lokasi', 'mudah', 'temu', 'go', 'car']",1
"['fasilitas', 'muas', 'harga', 'murah', 'fasilitas', 'jalan', 'receptionist', 'ramah', 'good', 'hotel', 'pokok']",1
"['hotel', 'posisi', 'relatif', 'mall', 'tol', 'room', 'bersih', 'luas', 'nyaman', 'lokasi', 'kuliner', 'bagus', 'sip']",1
"['hotel', 'bersih', 'mesjid', 'kuliner', 'wifi', 'kuat', 'layan', 'pokok', 'enak', 'inap', 'golden', 'flower', 'hotel']",1
"['ok', 'recommended', 'nyaman', 'bersih', 'bagus', 'jalan', 'diperbaikiaspal', 'hotel', 'so', 'far', 'good']",1
"['hotel', 'nyaman', 'bersih', 'staf', 'ramah', 'bgt', 'breakfastnya', 'pilih', 'lokasi', 'sudirman', 'street']",1
"['overall', 'oke', 'kecuali', 'breakfast', 'hitung', 'hotel', 'anak', 'kena', 'extra', 'charge', 'anak', 'makannyaank', 'makan', 'lmbr', 'roti', 'tawar', 'rp', 'rb', 'smp', 'ad', 'marah', 'hotel', 'hitung', 'gtu', 'tuch']",1
"['sistim', 'layan', 'padu', 'mengakomodir', 'minta', 'tamu', 'laku', 'tamu']",1
"['hotel', 'keren', 'banget', 'wangi', 'duh', 'nyaman']",1
"['layan', 'ramah', 'hotel', 'lumayan', 'bagus', 'bersih', 'ruang', 'pakai', 'sprei', 'tanda', 'ganti', 'sprei']",1
"['nyaman', 'makan', 'muas', 'segi', 'bersih', 'tingkat']",1
"['staf', 'ramah', 'bantu', 'harga', 'wajar', 'lokasi', 'bagus', 'kunjung', 'rekomendasi', 'keluarga', 'teman']",1
"['best', 'hotel', 'for', 'stay', 'in', 'kuta', 'sayang', 'inap', 'renovasi', 'pasti', 'selesai', 'bagus', 'sarap', 'enak', 'banget', 'variasi', 'kamar', 'lumayan', 'luas', 'lega', 'sempit', 'kemanamana', 'gampang', 'cari', 'makan', 'pantai', 'kuta', 'jalan', 'kaki', 'bentar', 'layan', 'hotel', 'sigap', 'bantu', 'next', 'holiday', 'stay', 'kuta']",1
"['lokasi', 'strategis', 'legi', 'kuta', 'beach', 'staf', 'ramah', 'proses', 'checkin', 'out', 'cepat']",1
"['inap', 'malam', 'hotel', 'nyaman', 'bersih', 'ramah', 'menu', 'breakfast', 'variasi', 'layan', 'cepat', 'keep', 'up', 'the', 'good', 'work', 'orchardz', 'thank', 'you', 'traveloka']",1
"['menu', 'sarap', 'komplit', 'menu', 'lokal', 'internasional', 'tradisional', 'swimming', 'pool', 'anak', 'nyaman', 'air', 'hangat', 'layan', 'super', 'ramah', 'senang', 'interior', 'suka', 'simpel', 'futuristik', 'harga', 'padan', 'fasilitas', 'lokasi', 'strategis']",1
"['layan', 'checkin', 'mis', 'komunikasi', 'mes', 'traveloka', 'breakfast', 'checkin', 'mendapatkantetapi', 'selesai', 'mesan', 'traveloka', 'hotel', 'terima', 'kasih']",1
"['tinggal', 'jalan', 'bisnis', 'ruang', 'luas', 'ramah', 'bagus', 'makan', 'ok', 'istimewa', 'restoran', 'dekat', 'jalan', 'kaki', 'baik', 'butuh', 'ganti', 'tidur', 'lembut']",1
"['kamar', 'nyaman', 'kolam', 'renang', 'makan', 'enak', 'pilih', 'menu', 'makan', 'malam', 'pusat', 'belanja', 'kong', 'parkir', 'luas', 'fasilitas', 'fungsi', 'receptionis', 'staf', 'hotel', 'security', 'welcome', 'layan', 'cepat', 'terimakasih']",1
"['kamar', 'cahaya', 'puas', 'makan', 'pagi', 'pilih', 'snack', 'muas', 'staff', 'hotel', 'ramah', 'nyaman']",1
"['pro', 'kantor', 'aman', 'restoran', 'staf', 'ramah', 'sopan', 'efisien', 'check', 'in', 'proses', 'check', 'ut', 'harga', 'bagus', 'teh', 'gratis', 'kopi', 'ketel', 'listrik', 'gula', 'kalori', 'rendah', 'kamar', 'tidur', 'bantal', 'nyaman', 'shower', 'kuat', 'suhu', 'sarap', 'pagi', 'ok', 'makan', 'telur', 'pagi', 'cons', 'sarap', 'pagi', 'makan', 'am', 'tunggu', 'menit', 'sudut', 'telur', 'selesai', 'sarap', 'layan', 'kamar', 'menu', 'sedia', 'tunggu', 'menit', 'pesan', 'botol', 'air', 'mineral', 'buka', 'gores', 'kamar', 'hotel', 'milik', 'pandang']",1
"['suasana', 'nyaman', 'kamar', 'luas', 'wifi', 'lokasi', 'strategis', 'harga', 'ekonomis', 'sarap', 'enak', 'tugas', 'ramah']",1
"['hotel', 'jogja', 'nyaman', 'bersih', 'layan', 'ramah', 'moga', 'depan', 'tahan', 'layan', 'sukses', 'fortune', 'fest']",1
"['hotel', 'karyawan', 'ramah', 'cekat', 'pesan', 'via', 'traveloka', 'menit', 'proses', 'antar', 'kamar', 'puas', 'inap', 'hotel']",1
"['tidur', 'nyaman', 'ac', 'dingin', 'handuk', 'bersih', 'mel', 'sarap', 'lumayan', 'lengkap', 'siar', 'tv', 'wifi', 'bagus', 'aj', 'promonya', 'rame', 'hehehe']",1
